Id,SalePrice
2736,142475.5584826121
2737,119979.48942858394
2738,131564.7618297701
2739,161688.02286412608
2740,134714.49741946318
2741,147833.65322800376
2742,154388.4806189592
2743,149765.01540169228
2744,146122.79613908133
2745,135628.03031331484
2746,132297.6318808684
2747,140381.67566847507
2748,126733.54593543762
2749,129932.99922808386
2750,131712.07959665437
2751,127948.83892738608
2752,214001.27625379365
2753,150870.1124773048
2754,173763.40101897233
2755,128243.55222056803
2756,87811.08340043141
2757,80205.39803902929
2758,86227.5249983737
2759,142492.08123529016
2760,133010.5013306492
2761,143112.40248492005
2762,147986.20622575298
2763,174340.32416590356
2764,174268.48195159773
2765,255818.8778984478
2766,133448.87217071254
2767,92767.91078026706
2768,126056.85525670953
2769,128357.87974122682
2770,161494.83951861714
2771,119176.8824151346
2772,123149.27422019589
2773,138413.4644089035
2774,135244.60994539107
2775,123202.03703554628
2776,130229.77477080609
2777,152776.88640294215
2778,142440.47697008683
2779,123622.06646538334
2780,103349.22845500505
2781,103759.10855936313
2782,96899.02750098963
2783,102338.54751958819
2784,124497.74879990914
2785,133370.09653064495
2786,72686.97667735053
2787,115777.2918282799
2788,83748.00750359682
2789,207478.9385598714
2790,96573.67228354946
2791,119811.36894150141
2792,73066.46364552337
2793,142917.6352737548
2794,101795.95824820729
2795,116360.24740372456
2796,102157.02829520927
2797,164366.84459861473
2798,110660.53117155
2799,110835.73122632496
2800,81884.26280923572
2801,110209.09335800834
2802,129321.20830051198
2803,136483.69555220148
2804,141634.99283552132
2805,97551.52092238821
2806,94643.66515678552
2807,159472.70551429727
2808,147398.76716482878
2809,128362.14088258684
2810,134854.35509250025
2811,154970.51391796547
2812,143524.78309870488
2813,148667.28634996503
2814,156684.56651828132
2815,100298.92158593697
2816,237523.89928004428
2817,144262.45879269723
2818,128343.84053033077
2819,173877.23575726242
2820,137142.38326909218
2821,109098.99448236842
2822,175349.34742139975
2823,194061.0701707064
2824,169853.71669914678
2825,150963.5777494959
2826,130482.52826794054
2827,133567.23802421617
2828,201696.72442112077
2829,160145.67802713055
2830,230217.66531881478
2831,177797.10108726748
2832,221821.03820421098
2833,288860.6415421062
2834,220327.90624756977
2835,216839.7900308166
2836,194242.89033616605
2837,175953.9803325901
2838,146137.7017002385
2839,181348.30319976681
2840,198349.10498956565
2841,203490.6718680186
2842,222587.46783135517
2843,161355.67169064435
2844,164701.94783338104
2845,121670.17388109867
2846,208929.89850834987
2847,201110.38690383575
2848,218589.48411732135
2849,205915.8771795374
2850,281719.40723286476
2851,233614.01971641392
2852,225184.43957703788
2853,229088.29836819044
2854,137521.85473655557
2855,199007.59979537386
2856,207607.16138119836
2857,189816.5599505366
2858,201520.42430523405
2859,128833.20513411264
2860,123069.05852399033
2861,134798.62279541115
2862,189437.98994464095
2863,118086.17792594687
2864,245431.67421269047
2865,141941.23026940384
2866,136353.17757189937
2867,96453.01355485823
2868,105793.8086933969
2869,119115.27054328655
2870,144563.4875891038
2871,100611.14766856926
2872,64132.25742163705
2873,107894.09363092063
2874,134660.00996934227
2875,124711.38900374694
2876,159098.52025958052
2877,137957.47981474444
2878,161681.4256455252
2879,136932.60844875968
2880,116581.52144293205
2881,158925.2889928132
2882,172659.6393949583
2883,170299.33093819604
2884,176460.0484015275
2885,175153.20607359256
2886,223686.86103404808
2887,106441.13558882914
2888,124036.11989637984
2889,60341.470418656165
2890,83833.27436268292
2891,132760.03178787633
2892,62831.220556763845
2893,105272.212192836
2894,63740.669646549
2895,313951.6568418455
2896,291836.3931572294
2897,179276.79525161552
2898,140299.87346161413
2899,226224.45190227154
2900,158678.0747353888
2901,204690.56194570454
2902,186669.58517624406
2903,340718.19040237507
2904,320479.0797800136
2905,111341.75058646649
2906,181767.8182835282
2907,112066.72795614637
2908,126677.74031961232
2909,140858.98127066923
2910,82131.8491930923
2911,89648.40576685648
2912,152219.0857443777
2913,90173.06083984637
2914,88421.21827760914
2915,89750.15811997479
2916,88944.82464300121
2917,155793.72748116453
2918,119234.8561335102
2919,222998.88011953174
